time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_5_28_13,0,0,0,20.70,44.50,41187,19.70,57.20,41267,0,0,0,18.90,56.90,41270,19.50,53.10,41272,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.43,20.43,C,11,0,17.90,19.70,20.43,20.18,C,0,0,21.20,0.00,20.43,22.81,O,7512,912,18.10,18.90,20.43,64.10,C,2,0,20.20,19.80,20.43,64.10,O,1,0
31_10_5_28_43,0,0,0,20.70,44.50,41187,19.90,57.30,41320,0,0,0,18.90,56.90,41308,19.50,53.20,41314,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.43,20.43,C,20,0,17.90,19.90,20.43,20.18,C,0,0,21.20,0.00,20.43,22.81,O,7521,921,18.10,18.90,20.43,64.10,C,0,0,20.20,19.50,20.43,64.10,O,0,0
31_10_5_29_13,0,0,0,20.70,44.50,41352,19.70,57.20,41327,0,0,0,18.90,56.90,41308,19.50,53.20,41355,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,1,0,17.90,19.70,20.36,20.18,C,7,0,21.20,0.00,20.36,22.81,O,7531,931,18.10,18.90,20.36,64.10,C,10,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_29_44,0,0,0,20.70,44.50,41402,19.70,57.20,41327,0,0,0,18.90,56.90,41308,19.50,53.20,41398,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,2,0,17.90,19.70,20.36,19.80,C,16,0,21.20,0.00,20.36,22.81,O,7540,940,18.10,18.90,20.36,64.10,C,19,0,20.20,19.50,20.36,64.10,O,0,0
31_10_5_30_14,0,0,0,20.70,44.50,41450,19.70,57.20,41327,0,0,0,19.00,57.10,41447,19.50,53.30,41444,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.30,C,1,0,17.90,19.70,20.30,20.18,C,25,0,21.20,0.00,20.30,22.81,O,7549,949,18.10,19.00,20.30,64.10,C,2,0,20.20,19.50,20.30,64.10,O,1,0
31_10_5_30_44,0,0,0,20.70,44.50,41499,19.70,57.20,41504,0,0,0,19.00,57.10,41516,19.50,53.00,41511,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.24,20.24,C,0,0,17.90,19.70,20.24,20.18,C,0,0,21.20,0.00,20.24,22.81,O,7556,956,18.10,19.00,20.24,64.10,C,1,0,20.20,19.50,20.24,64.10,O,0,0
31_10_5_31_15,0,0,0,20.70,44.50,41565,19.70,57.20,41574,0,0,0,18.90,56.90,41582,19.50,53.10,41583,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,3,0,17.90,19.70,20.18,20.18,C,2,0,21.20,0.00,20.18,22.81,O,7563,963,18.10,18.90,20.18,64.10,C,0,0,20.20,19.50,20.18,64.10,O,1,0
31_10_5_31_45,0,0,0,20.80,44.60,41633,19.70,57.20,41628,0,0,0,18.90,56.90,41624,19.70,53.40,41637,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.87,O,7572,972,18.10,18.90,20.11,64.10,C,1,0,20.20,19.70,20.11,64.10,O,0,0
31_10_5_32_15,0,0,0,20.70,44.50,41662,19.50,57.00,41694,0,0,0,18.90,56.90,41703,19.50,53.10,41686,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,4,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,O,7579,979,18.10,18.90,20.11,64.10,C,1,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_32_45,0,0,0,20.70,44.50,41662,19.60,57.10,41755,0,0,0,18.90,57.70,41744,19.50,53.00,41752,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.11,C,12,0,17.90,19.70,20.05,20.18,C,1,0,21.20,0.00,20.05,22.81,O,7588,988,18.10,18.90,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_33_15,0,0,0,20.70,44.50,41662,19.70,57.20,41796,0,0,0,19.00,57.80,41760,19.50,53.00,41788,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,22,0,17.90,19.70,20.05,20.18,C,0,0,21.20,0.00,20.05,22.81,O,7597,997,18.10,19.00,20.05,64.10,C,7,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_33_46,0,0,0,20.60,44.40,41838,19.70,57.20,41828,0,0,0,19.00,57.80,41760,19.50,53.00,41837,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.11,20.11,C,0,0,17.90,19.70,20.11,20.24,C,2,0,21.20,0.00,20.11,22.81,O,7607,1007,18.10,19.00,20.11,64.10,C,17,0,20.20,19.70,20.18,64.10,O,2,0
31_10_5_34_16,0,0,0,20.70,44.50,41886,19.70,57.20,41865,0,0,0,19.00,57.30,41884,19.50,53.20,41881,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,4,0,21.20,0.00,20.11,22.81,O,7615,1015,18.10,19.00,20.11,64.10,C,1,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_34_47,0,0,0,20.60,44.40,41944,19.70,57.20,41865,0,0,0,18.90,57.10,41954,19.50,53.00,41953,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.11,C,1,0,17.90,19.70,20.05,20.18,C,11,0,21.20,0.00,20.05,22.81,O,7623,1023,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_35_17,0,0,0,20.70,44.50,42012,19.70,57.20,41865,0,0,0,18.90,57.10,42005,19.50,53.10,42000,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,0,0,17.90,19.70,20.11,20.11,C,19,0,21.20,0.00,20.11,22.81,O,7631,1031,18.10,18.90,20.11,64.10,C,0,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_35_48,0,0,0,20.70,44.50,42064,19.70,57.20,42070,0,0,0,19.00,57.20,42056,19.50,53.20,42073,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,O,7639,1039,18.10,19.00,20.11,64.10,C,0,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_36_18,0,0,0,20.70,44.50,42128,19.60,57.10,42124,0,0,0,18.90,57.00,42122,19.50,53.00,42118,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.11,C,1,0,17.90,19.70,20.18,20.18,C,7,0,21.20,0.00,20.18,22.87,O,7647,1047,18.10,18.90,20.18,64.10,C,1,0,20.20,19.50,20.18,64.10,O,1,0
31_10_5_36_48,0,0,0,20.70,44.50,42167,19.70,57.20,42183,0,0,0,19.00,57.10,42187,19.50,53.00,42196,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.18,C,2,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,O,7654,1054,18.10,19.00,20.11,64.10,C,0,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_37_18,0,0,0,20.70,44.50,42167,19.70,57.20,42259,0,0,0,18.90,57.10,42245,19.50,53.00,42250,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,10,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.87,O,7662,1062,18.10,18.90,20.11,64.10,C,1,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_37_48,0,0,0,20.70,44.50,42167,19.80,57.30,42296,0,0,0,18.90,57.10,42245,19.50,52.80,42300,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,19,0,17.90,19.80,20.11,20.18,C,1,0,21.20,0.00,20.11,22.87,O,7671,1071,18.10,18.90,20.11,64.10,C,10,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_38_19,0,0,0,20.50,44.40,42349,19.70,57.20,42356,0,0,0,18.90,57.10,42245,19.50,52.80,42346,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.50,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.87,O,7679,1079,18.10,18.90,20.11,64.10,C,18,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_38_49,0,0,0,20.70,44.50,42404,19.70,57.20,42400,0,0,0,18.90,57.20,42415,19.50,53.00,42413,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,2,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,O,7687,1087,18.10,18.90,20.11,64.10,C,1,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_39_19,0,0,0,20.70,44.50,42483,19.50,57.00,42447,0,0,0,18.90,57.10,42476,19.30,52.90,42469,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.50,20.05,20.11,C,2,0,21.20,0.00,20.05,22.87,O,7695,1095,18.10,18.90,20.05,64.10,C,0,0,20.20,19.30,20.05,64.10,O,0,0
31_10_5_39_50,0,0,0,20.60,44.50,42538,19.50,57.00,42447,0,0,0,18.90,57.00,42531,19.50,52.80,42545,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.05,C,1,0,17.90,19.50,20.05,20.11,C,10,0,21.20,0.00,20.05,22.87,O,7703,1103,18.10,18.90,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_40_20,0,0,0,20.70,44.50,42611,19.50,57.00,42447,0,0,0,18.90,57.10,42606,19.50,52.80,42600,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,4,0,17.90,19.50,20.05,20.11,C,17,0,21.20,0.00,20.05,22.87,O,7710,1110,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_40_51,0,0,0,20.60,44.50,42644,19.80,57.30,42650,0,0,0,18.90,57.10,42661,19.50,53.00,42665,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.05,C,3,0,17.90,19.80,20.30,20.11,C,2,0,21.20,0.00,20.30,22.81,O,7718,1118,18.10,18.90,20.30,64.10,C,0,0,20.20,19.50,20.30,64.10,O,0,0
31_10_5_41_21,0,0,0,20.70,44.60,42671,19.70,57.20,42706,0,0,0,18.90,57.10,42697,19.50,53.30,42703,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,7,0,17.90,19.80,20.05,20.11,C,12,0,21.20,0.00,20.05,22.87,O,7728,1128,18.10,18.90,20.05,64.10,C,2,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_41_51,0,0,0,20.70,44.60,42671,19.70,57.20,42752,0,0,0,18.90,57.10,42713,19.50,53.00,42759,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.99,20.05,C,15,0,17.90,19.70,19.99,20.11,C,0,0,21.20,0.00,19.99,22.81,O,7736,1136,18.10,18.90,19.99,64.10,C,7,0,20.20,19.50,19.99,64.10,O,1,0
31_10_5_42_21,0,0,0,20.70,44.60,42671,19.70,57.20,42805,0,0,0,18.90,57.10,42713,19.50,53.00,42799,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,24,0,17.90,19.80,20.05,20.11,C,2,0,21.20,0.00,20.05,22.81,O,7745,1145,18.10,18.90,20.05,64.10,C,16,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_42_52,0,0,0,20.70,44.60,42853,19.80,57.30,42861,0,0,0,18.90,57.10,42869,19.50,53.20,42866,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.80,20.05,20.11,C,1,0,21.20,0.00,20.05,22.81,O,7753,1153,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_43_22,0,0,0,20.70,44.50,42921,19.70,57.10,42900,0,0,0,18.90,57.10,42920,19.50,53.30,42913,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.70,20.05,20.11,C,5,0,21.20,0.00,20.05,22.87,O,7761,1161,18.10,18.90,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_43_52,0,0,0,20.90,44.70,42980,19.70,57.20,42986,0,0,0,18.90,57.10,42977,19.50,53.20,42985,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,O,7769,1169,18.10,18.90,20.11,64.10,C,1,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_44_23,0,0,0,20.70,44.50,43054,19.70,57.20,42989,0,0,0,18.90,57.10,43052,19.50,53.00,43044,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,1,0,17.90,19.70,20.18,20.18,C,6,0,21.20,0.00,20.18,22.87,O,7776,1176,18.10,18.90,20.18,64.10,C,1,0,20.20,19.50,20.18,64.10,O,0,0
31_10_5_44_53,0,0,0,20.70,44.50,43093,19.70,57.20,42989,0,0,0,18.90,57.00,43090,19.50,53.10,43097,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.24,20.24,C,0,0,17.90,19.70,20.24,20.11,C,15,0,21.20,0.00,20.24,22.87,O,7785,1185,18.10,18.90,20.24,64.10,C,0,0,20.20,19.50,20.24,64.10,O,1,0
31_10_5_45_23,0,0,0,20.80,44.60,43143,19.70,57.20,42989,0,0,0,18.90,57.00,43136,19.20,53.00,43148,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.24,20.30,C,1,0,17.90,19.70,20.24,20.11,C,24,0,21.20,0.00,20.24,22.87,O,7794,1194,18.10,18.90,20.24,64.10,C,1,0,20.20,19.20,20.24,64.10,O,1,0
31_10_5_45_53,0,0,0,20.80,44.60,43143,19.80,57.30,43185,0,0,0,18.90,57.00,43186,19.50,53.20,43191,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.30,20.30,C,10,0,17.90,19.70,20.30,20.11,C,33,0,21.20,0.00,20.30,22.87,C,7803,3,18.10,18.90,20.30,64.10,C,2,0,20.20,19.70,20.30,64.10,O,2,0
31_10_5_46_23,0,0,0,20.80,44.60,43143,19.60,57.10,43227,0,0,0,18.90,57.00,43186,19.50,53.00,43230,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,20,0,17.90,19.60,20.36,20.11,C,2,0,21.20,0.00,20.36,22.87,C,7813,13,18.10,18.90,20.36,64.10,C,9,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_46_54,0,0,0,20.80,44.60,43143,19.70,57.20,43278,0,0,0,18.90,57.00,43186,19.50,52.80,43283,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.36,20.36,C,28,0,17.90,19.70,20.36,20.11,C,0,0,21.20,0.00,20.36,22.87,C,7821,21,18.10,18.90,20.36,64.10,C,17,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_47_24,0,0,0,20.70,44.50,43325,19.50,57.00,43346,0,0,0,18.90,57.00,43340,19.40,52.80,43334,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,2,0,17.90,19.70,20.36,20.18,C,1,0,21.20,0.00,20.36,22.87,C,7829,29,18.10,18.90,20.36,64.10,C,2,0,20.20,19.40,20.36,64.10,O,0,0
31_10_5_47_54,0,0,0,20.70,44.50,43379,19.70,57.20,43398,0,0,0,18.90,57.00,43394,19.50,52.80,43405,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.36,C,3,0,17.90,19.70,20.30,20.18,C,0,0,21.20,0.00,20.30,22.87,C,7837,37,18.10,18.90,20.30,64.10,C,0,0,20.20,19.50,20.30,64.10,O,1,0
31_10_5_48_25,0,0,0,20.70,44.50,43423,19.70,57.20,43444,0,0,0,18.90,57.00,43451,19.50,52.60,43443,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.30,C,4,0,17.90,19.80,20.30,20.11,C,1,0,21.20,0.00,20.30,22.87,C,7846,46,18.10,18.90,20.30,64.10,C,1,0,20.20,19.50,20.30,64.10,O,0,0
31_10_5_48_55,0,0,0,20.70,44.50,43454,19.70,57.20,43495,0,0,0,18.90,57.00,43500,19.50,53.20,43501,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,8,0,17.90,19.70,20.18,20.11,C,1,0,21.20,0.00,20.18,22.87,C,7855,55,18.10,18.90,20.18,64.10,C,0,0,20.20,19.50,20.18,64.10,O,1,0
31_10_5_49_25,0,0,0,20.70,44.50,43454,19.70,57.20,43552,0,0,0,18.90,57.00,43547,19.50,53.20,43551,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,17,0,17.90,19.70,20.18,20.11,C,1,0,21.20,0.00,20.18,22.87,C,7864,64,18.10,18.90,20.18,64.10,C,1,0,20.20,19.50,20.18,64.10,O,0,0
31_10_5_49_55,0,0,0,20.70,44.50,43454,19.70,57.20,43552,0,0,0,18.90,57.00,43590,19.30,53.10,43594,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,26,0,17.90,19.70,20.11,20.11,C,10,0,21.20,0.00,20.11,22.87,C,7873,73,18.10,18.90,20.11,64.10,C,2,0,20.20,19.50,20.11,63.16,O,1,0
31_10_5_50_26,0,0,0,20.70,44.50,43454,19.70,57.20,43552,0,0,0,18.90,57.00,43603,19.50,53.10,43622,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,37,0,17.90,19.70,20.11,20.11,C,20,0,21.20,0.00,20.11,22.87,C,7883,83,18.10,18.90,20.11,64.10,C,6,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_50_56,0,0,0,20.70,44.50,43454,19.70,57.20,43652,0,0,0,18.90,57.00,43603,19.50,53.30,43647,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,47,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.87,C,7894,94,18.10,18.90,20.11,64.10,C,17,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_51_26,0,0,0,20.70,44.50,43454,19.70,57.20,43691,0,0,0,18.90,56.90,43686,19.50,53.40,43696,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,56,0,17.90,19.70,20.05,20.11,C,1,0,21.20,0.00,20.05,22.87,C,7903,103,18.10,18.90,20.05,64.10,C,3,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_51_57,0,0,0,20.70,44.50,43454,19.70,57.20,43758,0,0,0,18.90,57.00,43749,19.50,53.20,43742,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,64,0,17.90,19.70,20.05,20.11,C,0,0,21.20,0.00,20.05,22.87,C,7911,111,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_52_27,0,0,0,20.70,44.50,43454,19.70,57.20,43817,0,0,0,18.90,57.10,43828,19.50,53.20,43823,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,71,0,17.90,19.70,20.05,20.11,C,1,0,21.20,0.00,20.05,22.87,C,7918,118,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_52_57,0,0,0,20.70,44.50,43454,19.70,57.20,43833,0,0,0,18.90,57.00,43873,19.50,53.00,43876,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,80,0,17.90,19.70,20.05,20.18,C,8,0,21.20,0.00,20.05,22.87,C,7927,127,18.10,18.90,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_53_27,0,0,0,-17.93,243.24,43907,19.70,57.20,43935,0,0,0,18.90,56.90,43930,19.50,53.10,43934,0,0,0,0,0,0,0,0,0,0,0,0,18.20,-17.93,20.05,20.05,O,4,0,17.90,19.70,20.05,20.11,C,2,0,21.20,0.00,20.05,22.87,C,7935,135,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_53_58,0,0,0,20.70,44.50,43998,19.70,57.20,43997,0,0,0,18.90,56.90,44006,19.50,53.00,44007,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.05,20.05,C,4,0,17.90,19.70,20.05,20.11,C,0,0,21.20,0.00,20.05,22.87,C,7942,142,18.10,18.90,20.05,64.10,C,1,0,20.20,19.40,20.05,64.10,O,1,0
31_10_5_54_28,0,0,0,20.70,44.50,44058,19.70,57.20,44057,0,0,0,18.80,56.80,44059,19.50,52.90,44063,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.70,20.05,20.11,C,3,0,21.20,0.00,20.05,22.87,C,7950,150,18.10,18.80,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_54_58,0,0,0,20.70,44.50,44074,19.70,57.20,44057,0,0,0,18.80,56.80,44059,19.50,53.00,44089,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,5,0,17.90,19.70,20.05,20.11,C,14,0,21.20,0.00,20.05,22.87,C,7961,161,18.10,18.80,20.05,64.10,C,11,0,20.20,19.50,20.05,64.10,O,2,0
31_10_5_55_29,0,0,0,20.70,44.50,44074,19.70,57.20,44057,0,0,0,18.80,56.80,44059,19.60,53.10,44120,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,15,0,17.90,19.70,20.05,20.11,C,24,0,21.20,0.00,20.05,22.87,C,7971,171,18.10,18.80,20.05,64.10,C,21,0,20.20,19.60,20.05,64.10,O,0,0
31_10_5_55_59,0,0,0,20.70,44.50,44074,19.90,57.40,44166,0,0,0,18.90,56.90,44160,19.20,52.90,44156,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,24,0,17.90,19.50,20.05,20.11,C,1,0,21.20,0.00,20.05,22.87,C,7980,180,18.10,18.90,20.05,64.10,C,0,0,20.20,19.20,20.05,64.10,O,1,0
31_10_5_56_29,0,0,0,20.60,44.40,44200,19.50,57.10,44230,0,0,0,18.90,56.90,44241,19.50,53.20,44238,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.62,C,3,0,17.90,19.50,20.05,20.11,C,0,0,21.20,0.00,20.05,22.87,C,7987,187,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_56_59,0,0,0,20.70,44.50,44295,19.70,57.20,44306,0,0,0,18.90,56.90,44301,19.50,53.00,44292,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.70,20.05,19.61,C,0,0,21.20,0.00,20.05,22.87,C,7994,194,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_57_30,0,0,0,20.60,44.40,44356,19.70,57.30,44347,0,0,0,18.90,56.80,44363,19.50,53.00,44369,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.05,C,1,0,17.90,19.70,20.05,20.05,C,3,0,21.20,0.00,20.05,22.87,C,8002,202,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_58_0,0,0,0,20.70,44.50,44442,19.70,57.30,44437,0,0,0,18.90,56.80,44445,19.50,53.30,44431,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,19.99,20.05,C,1,0,17.90,19.70,19.99,20.11,C,1,0,21.20,0.00,19.99,22.87,C,8009,209,18.10,18.90,19.99,64.10,C,1,0,20.20,19.50,19.99,64.10,O,0,0
31_10_5_58_30,0,0,0,20.70,44.50,44506,19.70,57.30,44502,0,0,0,18.90,56.80,44512,19.50,53.30,44519,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.99,19.99,C,0,0,17.90,19.70,19.99,20.11,C,1,0,21.20,0.00,19.99,22.87,C,8016,216,18.10,18.90,19.99,64.10,C,0,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_59_0,0,0,0,20.70,44.50,44563,19.90,57.50,44576,0,0,0,18.90,56.80,44547,19.50,53.00,44568,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.99,19.99,C,1,0,17.90,19.90,19.99,20.11,C,0,0,21.20,0.00,19.99,22.87,C,8024,224,18.10,18.90,19.99,64.10,C,4,0,20.20,19.50,19.99,64.10,O,1,0
31_10_5_59_30,0,0,0,20.70,44.50,44593,19.70,57.30,44611,0,0,0,18.90,56.80,44547,19.50,53.30,44616,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.99,19.99,C,5,0,17.90,19.70,19.99,20.11,C,2,0,21.20,0.00,19.99,22.87,C,8033,233,18.10,18.90,19.99,64.10,C,13,0,20.20,19.50,19.99,64.10,O,2,0
31_10_6_0_1,0,0,0,20.70,44.50,44593,19.70,57.30,44611,0,0,0,18.90,56.80,44644,19.50,53.00,44641,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,16,0,17.90,19.70,20.05,20.11,C,13,0,21.20,0.00,20.05,22.87,C,8044,244,18.10,18.90,20.05,64.10,C,1,0,20.20,19.50,20.05,64.10,O,0,0
31_10_6_0_31,0,0,0,20.50,44.30,44687,19.70,57.30,44611,0,0,0,18.90,56.80,44678,19.50,53.00,44683,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,19.99,C,2,0,17.90,19.70,20.36,20.11,C,22,0,21.20,0.00,20.36,22.87,C,8053,253,18.10,18.90,20.36,64.10,C,1,0,20.20,19.30,20.36,64.10,O,2,0
31_10_6_1_1,0,0,0,20.60,44.40,44742,19.70,57.30,44730,0,0,0,18.90,56.90,44746,19.40,53.00,44735,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,19.99,19.99,C,0,0,17.90,19.70,19.99,20.11,C,1,0,21.20,0.00,19.99,22.87,C,8061,261,18.10,18.90,19.99,64.10,C,0,0,20.20,19.40,19.99,64.10,O,0,0
31_10_6_1_32,0,0,0,20.70,44.50,44807,19.60,57.20,44817,0,0,0,18.90,56.80,44813,19.50,53.20,44825,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.60,20.05,20.11,C,0,0,21.20,0.00,20.05,22.87,C,8067,267,18.10,18.90,20.05,64.10,C,0,0,20.20,19.40,20.05,64.10,O,1,0
31_10_6_2_2,0,0,0,20.60,44.40,44905,19.50,57.20,44892,0,0,0,18.90,56.80,44891,19.40,53.10,44899,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.50,20.05,20.18,C,1,0,21.20,0.00,20.05,22.87,C,8074,274,18.10,18.90,20.05,64.10,C,1,0,20.20,19.40,20.05,64.10,O,1,0
